Commit SHA,Java File,Old function signature,New function signature
d9cc7575c33103aa69d4354e45a7ce0a88296a0b,SecurityAutoConfiguration.java,import org.springframework.security.config.annotation.web.WebSecurityConfigurerAdapter;,import org.springframework.security.config.annotation.authentication.builders.AuthenticationManagerBuilder;
d9cc7575c33103aa69d4354e45a7ce0a88296a0b,SecurityProperties.java,import org.springframework.security.config.annotation.web.SessionCreationPolicy;,import org.springframework.security.config.annotation.web.configurers.SessionCreationPolicy;
2c05e9f1500377becc4f71698a3d8da38851382f,EndpointWebMvcAutoConfiguration.java,import org.springframework.zero.properties.ServerProperties;,import org.springframework.zero.context.embedded.ServerProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,EndpointWebMvcChildContextConfiguration.java,import org.springframework.zero.context.annotation.ConditionalOnClass;,import org.springframework.zero.context.condition.ConditionalOnBean;
2c05e9f1500377becc4f71698a3d8da38851382f,ManagementServerPropertiesAutoConfiguration.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.condition.ConditionalOnMissingBean;
2c05e9f1500377becc4f71698a3d8da38851382f,SecurityAutoConfiguration.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.condition.ConditionalOnClass;
2c05e9f1500377becc4f71698a3d8da38851382f,BeansEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,DumpEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,EnvironmentEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,HealthEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,InfoEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,MetricsEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,ShutdownEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,TraceEndpoint.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,ManagementServerConfiguration.java,import org.springframework.zero.context.annotation.ConditionalOnClass;,import org.springframework.zero.context.condition.ConditionalOnBean;
2c05e9f1500377becc4f71698a3d8da38851382f,ManagementServerProperties.java,import org.springframework.zero.properties.ServerProperties;,import org.springframework.zero.context.embedded.ServerProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,SecurityProperties.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.springframework.zero.context.properties.ConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,BeansEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,DumpEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,EnvironmentEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,HealthEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,InfoEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,MetricsEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,ShutdownEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,TraceEndpointTests.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.properties.EnableConfigurationProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,ServerPropertiesAutoConfiguration.java,import org.springframework.zero.context.annotation.EnableConfigurationProperties;,import org.springframework.zero.context.condition.ConditionalOnMissingBean;
2c05e9f1500377becc4f71698a3d8da38851382f,ServerPropertiesAutoConfiguration.java,import org.springframework.zero.properties.ServerProperties.Tomcat;,import org.springframework.zero.context.embedded.ServerProperties;
2c05e9f1500377becc4f71698a3d8da38851382f,EnableAutoConfiguration.java,import org.springframework.zero.context.annotation.ConditionalOnMissingBean;,import org.springframework.zero.context.condition.ConditionalOnBean;
2c05e9f1500377becc4f71698a3d8da38851382f,EmbeddedServletContainerAutoConfigurationTests.java,import org.springframework.zero.context.annotation.ConditionalOnExpression;,import org.springframework.zero.context.condition.ConditionalOnExpression;
2c05e9f1500377becc4f71698a3d8da38851382f,ServerPropertiesAutoConfigurationTests.java,import org.springframework.beans.factory.NoUniqueBeanDefinitionException;,import org.springframework.beans.factory.BeanCreationException;
2c05e9f1500377becc4f71698a3d8da38851382f,ServerProperties.java,import org.springframework.zero.context.annotation.ConfigurationProperties;,import org.apache.catalina.valves.AccessLogValve;
2c05e9f1500377becc4f71698a3d8da38851382f,ConfigurationPropertiesBindingPostProcessor.java,import org.springframework.zero.context.annotation.EnableConfigurationPropertiesImportSelector.ConfigurationPropertiesHolder;,import org.springframework.zero.context.properties.EnableConfigurationPropertiesImportSelector.ConfigurationPropertiesHolder;
2c05e9f1500377becc4f71698a3d8da38851382f,AssertMissingBean.java,import org.springframework.zero.context.annotation.ConditionalOnMissingBean;,import org.springframework.zero.context.condition.ConditionalOnMissingBean;
2c05e9f1500377becc4f71698a3d8da38851382f,AssertMissingBeanCondition.java,import org.springframework.zero.context.annotation.OnMissingBeanCondition;,import org.springframework.zero.context.condition.OnMissingBeanCondition;
2c05e9f1500377becc4f71698a3d8da38851382f,NotWebApplicationConditionTests.java,import org.springframework.zero.context.annotation.ConditionalOnWebApplication;,import org.springframework.zero.context.condition.ConditionalOnNotWebApplication;
